"","movieId","title","totalRating","qtdObs","qtdGenres"
"7928",64839,"Wrestler, The (2008)",22.5,6,"one"
"7929",64900,"Chinese Ghost Story II, A (Sien nui yau wan II yan gaan do) (1990)",7.5,2,"more"
"7930",64957,"Curious Case of Benjamin Button, The (2008)",22.5,6,"more"
"7931",64969,"Yes Man (2008)",0,0,"one"
"7932",64983,"Valkyrie (2008)",3.5,1,"more"
"7933",64990,"Pete Seeger: The Power of Song (2007)",4.5,1,"one"
"7934",64993,"5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007)",0,0,"more"
"7935",64997,"War of the Worlds (2005)",0,0,"more"
"7936",65037,"Ben X (2007)",0,0,"one"
"7937",65088,"Bedtime Stories (2008)",4,1,"more"
"7938",65126,"Choke (2008)",3.5,1,"more"
"7939",65130,"Revolutionary Road (2008)",44,11,"more"
"7940",65133,"Blackadder Back & Forth (1999)",0,0,"one"
"7941",65135,"Blackadder's Christmas Carol (1988)",0,0,"one"
"7942",65188,"Dear Zachary: A Letter to a Son About His Father (2008)",14.5,4,"one"
"7943",65193,"Wild Child (2008)",17,4,"more"
"7944",65216,"Defiance (2008)",28,7,"more"
"7945",65230,"Marley & Me (2008)",0,0,"more"
"7946",65259,"Involuntary (De ofrivilliga) (2008)",65.5,17,"one"
"7947",65261,"Ponyo (Gake no ue no Ponyo) (2008)",0,0,"more"
"7948",65310,"Poultrygeist: Night of the Chicken Dead (2006)",0,0,"more"
"7949",65418,"Wendy and Lucy (2008)",6,2,"one"
"7950",65465,"Last Chance Harvey (2008)",164,45,"more"
"7951",65514,"Ip Man (2008)",0,0,"more"
"7952",65552,"Replicant (2001)",0,0,"more"
"7953",65567,"Passengers (2008)",0,0,"more"
"7954",65577,"Tale of Despereaux, The (2008)",210.5,55,"more"
"7955",65585,"Bride Wars (2009)",0,0,"more"
"7956",65601,"My Bloody Valentine 3-D (2009)",38.5,12,"more"
"7957",65638,"Aspen (1991)",11.5,5,"one"
"7958",65642,"Timecrimes (Cronocrímenes, Los) (2007)",15,4,"more"
"7959",65665,"Hamlet (2000)",4,1,"one"
"7960",65682,"Underworld: Rise of the Lycans (2009)",726.5,176,"more"
"7961",65685,"Inkheart (2008)",27.5,8,"more"
"7962",65802,"Paul Blart: Mall Cop (2009)",13,4,"more"
"7963",65982,"Outlander (2008)",60,15,"more"
"7964",66019,"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die) (1974)",0,0,"one"
"7965",66066,"Grudge 3, The (2009)",33,10,"one"
"7966",66090,"Eden Lake (2008)",0,0,"more"
"7967",66097,"Coraline (2009)",57,16,"more"
"7968",66130,"Chocolate (2008)",18,7,"more"
"7969",66171,"Push (2009)",52.5,16,"more"
"7970",66198,"International, The (2009)",29.5,10,"more"
"7971",66200,"Two Lovers (2008)",20,6,"more"
"7972",66203,"He's Just Not That Into You (2009)",7,2,"more"
"7973",66246,"Numbskull Emptybrook (Uuno Turhapuro) (1973)",0,0,"one"
"7974",66297,"Futurama: Into the Wild Green Yonder (2009)",0,0,"more"
"7975",66310,"Frontière(s) (2007)",0,0,"more"
"7976",66317,"Comet in Moominland (1992)",0,0,"more"
"7977",66335,"Afro Samurai: Resurrection (2009)",0,0,"one"
"7978",66371,"Departures (Okuribito) (2008)",9,3,"one"
"7979",66427,"My Name Is Bruce (2007)",4,1,"more"
"7980",66509,"Funny People (2009)",30.5,13,"more"
"7981",66544,"Nuremberg (2000)",0,0,"more"
"7982",66596,"Mystery Team (2009)",0,0,"more"
"7983",66659,"Tyler Perry's Madea Goes to Jail (2009)",0,0,"more"
"7984",66665,"Away We Go (2009)",8,2,"more"
"7985",66686,"Unsuspected, The (1947)",3.5,1,"more"
"7986",66744,"Divo, Il (2008)",4,1,"one"
"7987",66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",4,1,"more"
"7988",66798,"Pink Panther 2, The (2009)",0,0,"more"
"7989",66808,"Far Cry (2008)",3,1,"more"
"7990",66915,"Rock-A-Doodle (1991)",0,0,"more"
"7991",66934,"Dr. Horrible's Sing-Along Blog (2008)",0,0,"more"
"7992",67087,"I Love You, Man (2009)",0,0,"one"
"7993",67193,"Duplicity (2009)",3.5,1,"more"
"7994",67197,"Knowing (2009)",0,0,"more"
"7995",67252,"Ong-Bak 2: The Beginning (Ong Bak 2) (2008)",0,0,"one"
"7996",67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",1.5,1,"more"
"7997",67267,"Sunshine Cleaning (2008)",4,1,"more"
"7998",67295,"Kung Fu Panda: Secrets of the Furious Five (2008)",0,0,"more"
"7999",67361,"Echelon Conspiracy (2009)",2,1,"more"
"8000",67408,"Monsters vs. Aliens (2009)",3.5,1,"more"
"8001",67429,"Sita Sings the Blues (2008)",0,0,"more"
"8002",67504,"Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971)",3.5,1,"one"
"8003",67508,"Baader Meinhof Komplex, Der (2008)",3,1,"more"
"8004",67665,"Anvil! The Story of Anvil (2008)",0,0,"more"
"8005",67695,"Observe and Report (2009)",3,1,"more"
"8006",67734,"Adventureland (2009)",1,1,"more"
"8007",67788,"Confessions of a Shopaholic (2009)",0,0,"more"
"8008",67799,"The Butterfly Effect 3: Revelations (2009)",0,0,"more"
"8009",67867,"Dragonball Evolution (2009)",0,0,"more"
"8010",67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",0,0,"more"
"8011",67957,"Superstar: The Karen Carpenter Story (1988)",0.5,1,"more"
"8012",67997,"In the Loop (2009)",0,0,"one"
"8013",68073,"Pirate Radio (2009)",4,1,"more"
"8014",68099,"Apollo 13: To the Edge and Back (1994)",3,1,"one"
"8015",68135,"17 Again (2009)",5,1,"more"
"8016",68137,"Nana (2005)",11,3,"one"
"8017",68157,"Inglourious Basterds (2009)",11.5,3,"more"
"8018",68159,"State of Play (2009)",4.5,1,"more"
"8019",68194,"Damned United, The (2009)",16,4,"one"
"8020",68205,"Crank: High Voltage (2009)",0,0,"more"
"8021",68237,"Moon (2009)",0,0,"more"
"8022",68269,"Young Victoria, The (2009)",24,6,"more"
"8023",68319,"X-Men Origins: Wolverine (2009)",9.5,3,"more"
"8024",68324,"Girlfriend Experience, The (2009)",7.5,2,"one"
"8025",68347,"Sin Nombre (2009)",0,0,"more"
"8026",68358,"Star Trek (2009)",4,1,"more"
"8027",68444,"Great Buck Howard, The (2008)",0,0,"one"
"8028",68486,"Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009)",0,0,"more"
"8029",68536,"Stanley Kubrick: A Life in Pictures (2001)",3,1,"one"
"8030",68554,"Angels & Demons (2009)",9.5,3,"more"
"8031",68614,"Seduction of Joe Tynan, The (1979)",0,0,"one"
"8032",68659,"Fanboys (2009)",0,0,"more"
"8033",68791,"Terminator Salvation (2009)",0,0,"more"
"8034",68793,"Night at the Museum: Battle of the Smithsonian (2009)",0,0,"more"
"8035",68835,"Were the World Mine (2008)",2.5,1,"more"
"8036",68838,"Every Little Step (2008)",0,0,"one"
"8037",68848,"Brothers Bloom, The (2008)",0,0,"more"
"8038",68872,"Paisan (Paisà) (1946)",0,0,"more"
"8039",68884,"Shall We Kiss? (Un baiser s'il vous plait) (2007)",0,0,"more"
"8040",68901,"Chop Shop (2007)",0,0,"one"
"8041",68932,"Soloist, The (2009)",19.5,5,"more"
"8042",68945,"Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997)",28,7,"more"
"8043",68952,"Drag Me to Hell (2009)",6,2,"more"
"8044",68954,"Up (2009)",0,0,"more"
"8045",68959,"Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005)",4,1,"more"
"8046",68965,"Dance Flick (2009)",0,0,"more"
"8047",68967,"Summer Hours (Heure d'été, L') (2008)",0,0,"one"
"8048",69069,"Fired Up (2009)",0,0,"one"
"8049",69118,"In the Electric Mist (2009)",0,0,"more"
"8050",69122,"Hangover, The (2009)",0,0,"more"
"8051",69134,"Antichrist (2009)",0,0,"more"
"8052",69241,"Berlin Alexanderplatz (1980)",1,1,"one"
"8053",69253,"New in Town (2009)",0,0,"more"
"8054",69275,"Dead Snow (Død snø) (2009)",17,5,"more"
"8055",69278,"Land of the Lost (2009)",3,1,"more"
"8056",69280,"Clique, The (2008)",0,0,"one"
"8057",69306,"Taking of Pelham 1 2 3, The (2009)",2,1,"more"
"8058",69406,"Proposal, The (2009)",0,0,"more"
"8059",69436,"Year One (2009)",0,0,"more"
"8060",69458,"Tyson (2008)",0,0,"one"
"8061",69481,"Hurt Locker, The (2008)",166.5,48,"more"
"8062",69495,"Breakfast with Scot (2007)",16.5,7,"more"
"8063",69516,"Limits of Control, The (2009)",42,10,"more"
"8064",69524,"Raiders of the Lost Ark: The Adaptation (1989)",4.5,2,"more"
"8065",69526,"Transformers: Revenge of the Fallen (2009)",1.5,1,"more"
"8066",69529,"Home (2009)",0,0,"one"
"8067",69559,"File on Thelma Jordan, The (1950)",5,1,"more"
"8068",69604,"Whatever Works (2009)",0,0,"more"
"8069",69606,"Ghosts of Girlfriends Past (2009)",0,0,"more"
"8070",69640,"Public Enemies (2009)",42.5,11,"more"
"8071",69644,"Ice Age: Dawn of the Dinosaurs (2009)",0,0,"more"
"8072",69654,"Prison Break: The Final Break (2009)",34.5,9,"more"
"8073",69685,"Daria: Is It College Yet? (2002)",6.5,2,"more"
"8074",69712,"My Sister's Keeper (2009)",0,0,"one"
"8075",69720,"Hood of Horror (2006)",0,0,"more"
"8076",69746,"Watchmen: Tales of the Black Freighter (2009)",0,0,"more"
"8077",69757,"(500) Days of Summer (2009)",0,0,"more"
"8078",69761,"Through the Olive Trees (Zire darakhatan zeyton) (1994)",0,0,"one"
"8079",69784,"Brüno (Bruno) (2009)",2.5,1,"one"
"8080",69805,"Librarian, The: The Curse of the Judas Chalice (2008)",0,0,"more"
"8081",69821,"Men of War (1994)",0,0,"more"
"8082",69844,"Harry Potter and the Half-Blood Prince (2009)",0,0,"more"
"8083",69849,"Roots (1977)",0,0,"more"
"8084",69908,"Group, The (1966)",0,0,"one"
"8085",69945,"Fast and the Furious, The (1955)",0,0,"more"
"8086",69951,"Imaginarium of Doctor Parnassus, The (2009)",0,0,"more"
"8087",69974,"Shiver (Eskalofrío) (2008)",0,0,"more"
"8088",70121,"'Neath the Arizona Skies (1934)",0,0,"one"
"8089",70159,"Orphan (2009)",0.5,1,"more"
"8090",70183,"Ugly Truth, The (2009)",3.5,2,"more"
"8091",70188,"Wild River (1960)",0,0,"more"
"8092",70201,"High Hopes (1988)",31.5,8,"one"
"8093",70282,"Aliens in the Attic (2009)",0,0,"more"
"8094",70286,"District 9 (2009)",0,0,"more"
"8095",70293,"Julie & Julia (2009)",0,0,"more"
"8096",70305,"Race to Witch Mountain (2009)",0,0,"more"
"8097",70336,"G.I. Joe: The Rise of Cobra (2009)",0,0,"more"
"8098",70344,"Cold Souls (2009)",0,0,"more"
"8099",70418,"Introducing Dorothy Dandridge (1999)",0,0,"more"
"8100",70465,"Jerusalema (Gangster's Paradise: Jerusalema) (2008)",95,29,"more"
"8101",70488,"Wings of Hope (Julianes Sturz in den Dschungel) (2000)",6.5,3,"more"
"8102",70533,"Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007)",0,0,"more"
"8103",70545,"Deal, The (2008)",0,0,"one"
"8104",70565,"Goods: Live Hard, Sell Hard, The (2009)",0,0,"one"
"8105",70567,"Adam (2009)",0,0,"more"
"8106",70597,"Gigantic (2008)",4,1,"more"
"8107",70599,"Time Traveler's Wife, The (2009)",8,2,"more"
"8108",70663,"I Love You, Beth Cooper (2009)",0,0,"more"
"8109",70678,"Huhwihaji Anha (No Regret) (2006)",5,1,"one"
"8110",70697,"G-Force (2009)",17.5,5,"more"
"8111",70728,"Bronson (2009)",0,0,"more"
"8112",70751,"Little Richard (2000)",2.5,1,"one"
"8113",70762,"Curiosity of Chance, The (2006)",0,0,"one"
"8114",70846,"Lorna's Silence (Le silence de Lorna) (2008)",4,1,"one"
"8115",70862,"It Might Get Loud (2008)",6.5,2,"one"
"8116",70898,"Post Grad (2009)",4,1,"one"
"8117",70927,"To Each His Own Cinema (Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence) (2007)",0,0,"more"
"8118",70946,"Troll 2 (1990)",3,1,"more"
"8119",70984,"Taking Woodstock (2009)",0.5,1,"one"
"8120",70994,"Halloween II (2009)",0,0,"more"
"8121",71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",0,0,"more"
"8122",71057,"9 (2009)",2,1,"more"
"8123",71102,"Three Musketeers, The (1933)",8,3,"more"
"8124",71106,"Frequently Asked Questions About Time Travel (2009)",51,16,"more"
"8125",71108,"White Ribbon, The (Das weiße Band) (2009)",36.5,12,"more"
"8126",71131,"Most Hated Family in America, The (2007)",3,1,"one"
"8127",71135,"Pandorum (2009)",16,4,"more"
"8128",71156,"Men Who Stare at Goats, The (2009)",0,0,"more"
"8129",71180,"Padre padrone (1977)",0,0,"one"
"8130",71205,"Jennifer's Body (2009)",78,21,"more"
"8131",71211,"Informant!, The (2009)",24.5,7,"more"
"8132",71248,"Extract (2009)",42.5,17,"one"
"8133",71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",0,0,"more"
"8134",71254,"Gamer (2009)",34.5,9,"more"
"8135",71264,"Cloudy with a Chance of Meatballs (2009)",0,0,"more"
"8136",71282,"Food, Inc. (2008)",0,0,"one"
"8137",71304,"Thirst (Bakjwi) (2009)",0,0,"more"
"8138",71318,"Terra (a.k.a. Battle for Terra) (2007)",0,0,"more"
"8139",71379,"Paranormal Activity (2009)",0,0,"more"
"8140",71390,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)",0,0,"one"
"8141",71404,"3 Worlds of Gulliver, The (1960)",9.5,3,"more"
"8142",71429,"World's Greatest Dad (2009)",0,0,"more"
"8143",71433,"Black God, White Devil (Deus e o Diabo na Terra do Sol) (1964)",0,0,"more"
"8144",71438,"Still Walking (Aruitemo aruitemo) (2008)",0,0,"one"
"8145",71460,"Wanted (2009)",0,0,"more"
"8146",71462,"Cove, The (2009)",0,0,"one"
"8147",71464,"Serious Man, A (2009)",4.5,1,"more"
"8148",71466,"City Island (2009)",0,0,"more"
"8149",71468,"Ink (2009)",0,0,"more"
"8150",71490,"Grace (2009)",1.5,1,"more"
"8151",71494,"Haunted World of El Superbeasto, The (2009)",0,0,"more"
"8152",71518,"Whip It (2009)",0,0,"more"
"8153",71520,"Invention of Lying, The (2009)",42.5,13,"one"
"8154",71525,"A-Haunting We Will Go (1942)",19,6,"one"
"8155",71530,"Surrogates (2009)",23.5,7,"more"
"8156",71533,"Next Day Air (2009)",4.5,1,"more"
"8157",71535,"Zombieland (2009)",0,0,"more"
"8158",71573,"Whiteout (2009)",0,0,"more"
"8159",71579,"Education, An (2009)",4,1,"more"
"8160",71640,"Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008)",0,0,"one"
"8161",71650,"Werner Herzog Eats His Shoe (1980)",3,1,"one"
"8162",71668,"Couples Retreat (2009)",5,1,"more"
"8163",71700,"Deadgirl (2008)",0,0,"one"
"8164",71732,"I Sell the Dead (2008)",7.5,2,"more"
"8165",71745,"Where the Wild Things Are (2009)",2.5,1,"more"
"8166",71755,"Earth Entranced (Terra em Transe) (1967)",0,0,"one"
"8167",71804,"Reckless (1984)",85,25,"more"
"8168",71810,"Legionnaire (1998)",437,106,"more"
"8169",71823,"New York, I Love You (2009)",13.5,4,"more"
"8170",71838,"Law Abiding Citizen (2009)",0,0,"more"
"8171",71876,"Amelia (2009)",0,0,"one"
"8172",71899,"Mary and Max (2009)",0,0,"more"
"8173",72011,"Up in the Air (2009)",13,6,"more"
"8174",72043,"Monsters vs Aliens: Mutant Pumpkins from Outer Space (2009)",17.5,7,"more"
"8175",72104,"Balance (1989)",0,0,"more"
"8176",72109,"Vampire Girl vs. Frankenstein Girl (Kyûketsu Shôjo tai Shôjo Furanken) (2009)",4.5,2,"more"
"8177",72129,"Saw VI (2009)",0,0,"more"
"8178",72131,"Michael Jackson's This Is It (2009)",31,8,"more"
"8179",72165,"Cirque du Freak: The Vampire's Assistant (2009)",3,1,"more"
"8180",72169,"Good Hair (2009)",92,28,"more"
"8181",72171,"Black Dynamite (2009)",4,1,"more"
"8182",72176,"Big Fan (2009)",13,3,"more"
"8183",72209,"Astro Boy (2009)",7,3,"more"
"8184",72224,"Gentlemen Broncos (2009)",0,0,"one"
"8185",72226,"Fantastic Mr. Fox (2009)",0,0,"more"
"8186",72294,"Christmas Carol, A (2009)",4,1,"more"
"8187",72308,"Battlestar Galactica: The Plan (2009)",24,6,"more"
"8188",72356,"Partly Cloudy (2009)",8,3,"more"
"8189",72367,"Grey Gardens (2009)",10.5,3,"one"
"8190",72378,"2012 (2009)",0,0,"more"
"8191",72380,"Box, The (2009)",0,0,"more"
"8192",72386,"Broken Embraces (Los abrazos rotos) (2009)",0,0,"more"
"8193",72393,"Fourth Kind, The (2009)",52,13,"more"
"8194",72395,"Precious (2009)",36,10,"one"
"8195",72405,"Bad Lieutenant: Port of Call New Orleans (2009)",0,0,"more"
"8196",72407,"Twilight Saga: New Moon, The (2009)",0,0,"more"
"8197",72479,"Messenger, The (2009)",0,0,"more"
"8198",72489,"Ninja Assassin (2009)",0,0,"more"
"8199",72603,"Merry Madagascar (2009)",0,0,"one"
"8200",72605,"Brothers (2009)",0,0,"more"
"8201",72612,"Fly, The (Légy, A) (1980)",6,2,"more"
"8202",72626,"Billy Blazes, Esq. (1919)",3.5,1,"more"
"8203",72630,"Sleep Dealer (2008)",20.5,5,"one"
"8204",72641,"Blind Side, The  (2009)",0,0,"one"
"8205",72647,"Zorn's Lemma (1970)",0,0,"one"
"8206",72683,"Limit (Limite) (1931)",0,0,"one"
"8207",72694,"Shrink (2009)",0,0,"one"
"8208",72696,"Old Dogs (2009)",0,0,"one"
"8209",72701,"Planet 51 (2009)",0,0,"more"
"8210",72720,"Single Man, A (2009)",0,0,"one"
"8211",72731,"Lovely Bones, The (2009)",0,0,"more"
"8212",72733,"Invictus (2009)",0,0,"one"
"8213",72737,"Princess and the Frog, The (2009)",0,0,"more"
"8214",72741,"Everybody's Fine (2009)",2.5,1,"one"
"8215",72762,"Armored (2009)",0,0,"more"
"8216",72781,"Red Chapel (Røde kapel) (2006)",0,0,"more"
"8217",72880,"Flaming Creatures (1963)",0,0,"one"
"8218",72919,"Did You Hear About the Morgans? (2009)",4,2,"more"
"8219",72947,"Make the Yuletide Gay (2009)",0,0,"more"
"8220",72998,"Avatar (2009)",0,0,"more"
"8221",73015,"It's Complicated (2009)",0,0,"more"
"8222",73017,"Sherlock Holmes (2009)",2.5,1,"more"
"8223",73023,"Crazy Heart (2009)",0,0,"more"
"8224",73042,"Alvin and the Chipmunks: The Squeakquel (2009)",0,0,"more"
"8225",73101,"Looking for Eric (2009)",0,0,"more"
"8226",73106,"American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009)",31,8,"one"
"8227",73168,"Carriers (2009)",0,0,"more"
"8228",73211,"Pontypool (2008)",0,0,"more"
"8229",73266,"Youth in Revolt (2009)",0,0,"more"
"8230",73268,"Daybreakers (2010)",0,0,"more"
"8231",73276,"Age of Stupid, The (2009)",0,0,"one"
"8232",73290,"Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009)",0,0,"one"
"8233",73319,"Leap Year (2010)",0,0,"more"
"8234",73321,"Book of Eli, The (2010)",0,0,"more"
"8235",73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",0,0,"more"
"8236",73344,"Prophet, A (Un Prophète) (2009)",0,0,"more"
"8237",73386,"Staten Island (2009)",0,0,"more"
"8238",73392,"Collapse (2009)",0,0,"one"
"8239",73469,"Mr. Warmth: The Don Rickles Project (2007)",0,0,"one"
"8240",73488,"Blood: The Last Vampire (2009)",0,0,"more"
"8241",73531,"Last of England, The (1988)",0,0,"one"
"8242",73572,"My Son, My Son, What Have Ye Done (2009)",0,0,"more"
"8243",73587,"Soul Kitchen (2009)",0,0,"one"
"8244",73664,"Dragon Hunters (Chasseurs de dragons) (2008)",3,1,"more"
"8245",73741,"Ninja (2009)",377.5,103,"more"
"8246",73759,"Hellsing Ultimate OVA Series (2006)",19.5,7,"more"
"8247",73808,"Chaser, The (Chugyeogja) (2008)",0,0,"more"
"8248",73854,"Rudolph, the Red-Nosed Reindeer (1964)",0,0,"more"
"8249",73860,"Nowhere Boy (2009)",0,0,"one"
"8250",73881,"3 Idiots (2009)",0,0,"more"
"8251",73929,"Legion (2010)",48.5,17,"more"
"8252",74089,"Peter Pan (1960)",78,23,"more"
"8253",74115,"Dante's Inferno Animated (2010)",0,0,"more"
"8254",74152,"Zach Galifianakis: Live at the Purple Onion (2006)",0,0,"more"
"8255",74154,"When in Rome (2010)",0.5,1,"more"
"8256",74156,"Edge of Darkness (2010)",5.5,2,"more"
"8257",74228,"Triangle (2009)",2,1,"more"
"8258",74275,"I Love You Phillip Morris (2009)",98.5,28,"more"
"8259",74282,"Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)",0,0,"more"
"8260",74324,"Temple Grandin (2010)",3,1,"one"
"8261",74327,"First Day of the Rest of Your Life, The (Le premier jour du reste de ta vie) (2008)",45.5,16,"more"
"8262",74370,"House of the Devil, The (2009)",0,0,"more"
"8263",74416,"Fish Tank (2009)",4.5,1,"one"
"8264",74438,"Legend of the Red Dragon (a.k.a. New Legend of Shaolin, The) (Hong Xi Guan: Zhi Shao Lin wu zu) (1994)",0,0,"more"
"8265",74450,"Valentine's Day (2010)",102,32,"more"
"8266",74452,"Wolfman, The (2010)",9.5,2,"more"
"8267",74458,"Shutter Island (2010)",22,7,"more"
"8268",74486,"$9.99 (2008)",0,0,"one"
"8269",74508,"Persuasion (2007)",0,0,"more"
"8270",74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",0,0,"more"
"8271",74530,"Percy Jackson & the Olympians: The Lightning Thief (2010)",0,0,"more"
"8272",74532,"Cop Out (2010)",0,0,"more"
"8273",74545,"Ghost Writer, The (2010)",0,0,"more"
"8274",74580,"Spy Next Door, The (2010)",0,0,"more"
"8275",74624,"Agora (2009)",0,0,"more"
"8276",74630,"Tom Thumb (1958)",0,0,"more"
"8277",74649,"Shades of Ray (2008)",0,0,"more"
"8278",74668,"District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009)",0,0,"more"
"8279",74677,"Yes Men Fix the World, The (2009)",0,0,"one"
"8280",74685,"Crazies, The (2010)",0,0,"more"
"8281",74688,"Dear John (2010)",0,0,"more"
"8282",74698,"Tooth Fairy (2010)",0,0,"more"
"8283",74727,"Gentlemen of Fortune (Dzhentlmeny udachi) (1972)",0,0,"more"
"8284",74740,"Fermat's Room (La habitación de Fermat) (2007)",0,0,"more"
"8285",74754,"Room, The (2003)",12,3,"more"
"8286",74787,"My Name is Khan (2010)",0,0,"more"
"8287",74789,"Alice in Wonderland (2010)",0,0,"more"
"8288",74795,"Green Zone (2010)",13.5,4,"more"
"8289",74851,"From Paris with Love (2010)",36,9,"more"
"8290",74868,"Dorian Gray (2009)",0,0,"more"
"8291",74916,"Greenberg (2010)",11.5,3,"more"
"8292",74944,"Brooklyn's Finest (2010)",0,0,"more"
"8293",74946,"She's Out of My League (2010)",0,0,"one"
"8294",74948,"Harry Brown (2009)",10,3,"more"
"8295",75341,"Remember Me (2010)",0,0,"more"
"8296",75349,"Teenage Caveman (2002)",0,0,"more"
"8297",75440,"Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009)",0,0,"one"
"8298",75803,"Our Family Wedding (2010)",0,0,"one"
"8299",75805,"Bounty Hunter, The (2010)",3,1,"more"
"8300",75813,"Leaves of Grass (2009)",19,5,"more"
"8301",75816,"Women in Trouble (2009)",0,0,"one"
"8302",75823,"Combat Shock (1986)",0,0,"more"
"8303",75983,"North Face (Nordwand) (2008)",0,0,"more"
